   131    0.36185E+04    0.10802E+01   -0.40141E+02    0.46017E+07    0.54833E+04
   132    0.36517E+04    0.10845E+01   -0.40564E+02    0.45759E+07    0.54147E+04
   133    0.36848E+04    0.10884E+01   -0.40973E+02    0.45502E+07    0.53474E+04
   134    0.37179E+04    0.10918E+01   -0.41364E+02    0.45248E+07    0.52814E+04
   135    0.37511E+04    0.10947E+01   -0.41740E+02    0.44995E+07    0.52165E+04
   136    0.37841E+04    0.10970E+01   -0.42097E+02    0.44744E+07    0.51529E+04
   137    0.38171E+04    0.10990E+01   -0.42437E+02    0.44494E+07    0.50905E+04
   138    0.38500E+04    0.11004E+01   -0.42759E+02    0.44246E+07    0.50292E+04
   139    0.38828E+04    0.11014E+01   -0.43063E+02    0.44000E+07    0.49689E+04
   140    0.39156E+04    0.11019E+01   -0.43348E+02    0.43756E+07    0.49097E+04
   141    0.39482E+04    0.11018E+01   -0.43612E+02    0.43513E+07    0.48516E+04
   142    0.39809E+04    0.11013E+01   -0.43857E+02    0.43272E+07    0.47944E+04
   143    0.40134E+04    0.11004E+01   -0.44083E+02    0.43033E+07    0.47382E+04
   144    0.40458E+04    0.10989E+01   -0.44288E+02    0.42795E+07    0.46829E+04
   145    0.40780E+04    0.10971E+01   -0.44472E+02    0.42560E+07    0.46286E+04
   146    0.41103E+04    0.10946E+01   -0.44635E+02    0.42325E+07    0.45750E+04
   147    0.41423E+04    0.10918E+01   -0.44776E+02    0.42093E+07    0.45223E+04
   148    0.41741E+04    0.10885E+01   -0.44895E+02    0.41862E+07    0.44703E+04
   149    0.42058E+04    0.10847E+01   -0.44992E+02    0.41633E+07    0.44191E+04
   150    0.42373E+04    0.10805E+01   -0.45065E+02    0.41406E+07    0.43687E+04
   151    0.42686E+04    0.10759E+01   -0.45115E+02    0.41180E+07    0.43189E+04
   152    0.42996E+04    0.10708E+01   -0.45143E+02    0.40956E+07    0.42697E+04
   153    0.43305E+04    0.10652E+01   -0.45145E+02    0.40733E+07    0.42213E+04
   154    0.43612E+04    0.10593E+01   -0.45123E+02    0.40512E+07    0.41735E+04
   155    0.43917E+04    0.10531E+01   -0.45078E+02    0.40293E+07    0.41263E+04
   156    0.44218E+04    0.10464E+01   -0.45008E+02    0.40076E+07    0.40799E+04
   157    0.44518E+04    0.10394E+01   -0.44914E+02    0.39860E+07    0.40340E+04
   158    0.44816E+04    0.10320E+01   -0.44794E+02    0.39646E+07    0.39888E+04
   159    0.45111E+04    0.10242E+01   -0.44649E+02    0.39433E+07    0.39442E+04
   160    0.45404E+04    0.10161E+01   -0.44479E+02    0.39222E+07    0.39003E+04
   161    0.45694E+04    0.10078E+01   -0.44283E+02    0.39012E+07    0.38569E+04
   162    0.45982E+04    0.99906E+00   -0.44063E+02    0.38804E+07    0.38142E+04
   163    0.46269E+04    0.99002E+00   -0.43816E+02    0.38598E+07    0.37721E+04
   164    0.46551E+04    0.98074E+00   -0.43545E+02    0.38393E+07    0.37306E+04
   165    0.46832E+04    0.97114E+00   -0.43246E+02    0.38190E+07    0.36897E+04
   166    0.47110E+04    0.96138E+00   -0.42922E+02    0.37988E+07    0.36493E+04
   167    0.47386E+04    0.95124E+00   -0.42573E+02    0.37788E+07    0.36096E+04
   168    0.47658E+04    0.94107E+00   -0.42197E+02    0.37589E+07    0.35704E+04
   169    0.47928E+04    0.93059E+00   -0.41794E+02    0.37392E+07    0.35318E+04
   170    0.48194E+04    0.92001E+00   -0.41365E+02    0.37196E+07    0.34937E+04
   171    0.48456E+04    0.90933E+00   -0.40908E+02    0.37002E+07    0.34563E+04
   172    0.48715E+04    0.89848E+00   -0.40425E+02    0.36809E+07    0.34193E+04
   173    0.48970E+04    0.88747E+00   -0.39915E+02    0.36618E+07    0.33829E+04
   174    0.49221E+04    0.87657E+00   -0.39380E+02    0.36428E+07    0.33471E+04
   175    0.49470E+04    0.86551E+00   -0.38817E+02    0.36239E+07    0.33117E+04
