    91    0.23874E+04   -0.16451E+02    0.63934E-05   -0.16451E+02    0.62063E+00   -0.99507E-08    0.63934E-05   -0.99507E-08    0.15055E-10
    92    0.24143E+04   -0.17072E+02    0.62231E-05   -0.17072E+02    0.63588E+00   -0.95310E-08    0.62231E-05   -0.95310E-08    0.14647E-10
    93    0.24416E+04   -0.17699E+02    0.60580E-05   -0.17699E+02    0.65111E+00   -0.91663E-08    0.60580E-05   -0.91663E-08    0.14253E-10
    94    0.24690E+04   -0.18329E+02    0.58979E-05   -0.18329E+02    0.66630E+00   -0.88532E-08    0.58979E-05   -0.88532E-08    0.13872E-10
    95    0.24967E+04   -0.18962E+02    0.57427E-05   -0.18962E+02    0.68143E+00   -0.85882E-08    0.57427E-05   -0.85882E-08    0.13505E-10
    96    0.25244E+04   -0.19600E+02    0.55923E-05   -0.19600E+02    0.69650E+00   -0.83678E-08    0.55923E-05   -0.83678E-08    0.13149E-10
    97    0.25526E+04   -0.20240E+02    0.54465E-05   -0.20240E+02    0.71149E+00   -0.81887E-08    0.54465E-05   -0.81887E-08    0.12806E-10
    98    0.25810E+04   -0.20880E+02    0.53053E-05   -0.20880E+02    0.72639E+00   -0.80475E-08    0.53053E-05   -0.80475E-08    0.12475E-10
    99    0.26096E+04   -0.21524E+02    0.51684E-05   -0.21524E+02    0.74117E+00   -0.79406E-08    0.51684E-05   -0.79406E-08    0.12155E-10
   100    0.26385E+04   -0.22168E+02    0.50359E-05   -0.22168E+02    0.75582E+00   -0.78646E-08    0.50359E-05   -0.78646E-08    0.11845E-10
   101    0.26675E+04   -0.22813E+02    0.49075E-05   -0.22813E+02    0.77040E+00   -0.78161E-08    0.49075E-05   -0.78161E-08    0.11546E-10
   102    0.26971E+04   -0.23459E+02    0.47832E-05   -0.23459E+02    0.78478E+00   -0.77917E-08    0.47832E-05   -0.77917E-08    0.11257E-10
   103    0.27267E+04   -0.24106E+02    0.46628E-05   -0.24106E+02    0.79901E+00   -0.77880E-08    0.46628E-05   -0.77880E-08    0.10978E-10
   104    0.27565E+04   -0.24751E+02    0.45462E-05   -0.24751E+02    0.81310E+00   -0.78014E-08    0.45462E-05   -0.78014E-08    0.10708E-10
   105    0.27865E+04   -0.25395E+02    0.44333E-05   -0.25395E+02    0.82699E+00   -0.78286E-08    0.44333E-05   -0.78286E-08    0.10447E-10
   106    0.28167E+04   -0.26038E+02    0.43240E-05   -0.26038E+02    0.84073E+00   -0.78661E-08    0.43240E-05   -0.78661E-08    0.10194E-10
   107    0.28469E+04   -0.26679E+02    0.42182E-05   -0.26679E+02    0.85418E+00   -0.79105E-08    0.42182E-05   -0.79105E-08    0.99493E-11
   108    0.28775E+04   -0.27319E+02    0.41157E-05   -0.27319E+02    0.86742E+00   -0.79583E-08    0.41157E-05   -0.79583E-08    0.97120E-11
   109    0.29082E+04   -0.27955E+02    0.40164E-05   -0.27955E+02    0.88037E+00   -0.80062E-08    0.40164E-05   -0.80062E-08    0.94818E-11
   110    0.29391E+04   -0.28587E+02    0.39202E-05   -0.28587E+02    0.89303E+00   -0.80506E-08    0.39202E-05   -0.80506E-08    0.92583E-11
