    77    0.20374E+04    0.41227E+00    0.00000E+00   -0.85225E+01    0.13595E-06    0.75000E-03   -0.10123E-05
    78    0.20606E+04    0.42649E+00    0.00000E+00   -0.90415E+01    0.13525E-06    0.73639E-03   -0.10416E-05
    79    0.20840E+04    0.44087E+00    0.00000E+00   -0.95671E+01    0.13454E-06    0.72292E-03   -0.10748E-05
    80    0.21078E+04    0.45541E+00    0.00000E+00   -0.10099E+02    0.13384E-06    0.70956E-03   -0.11052E-05
    81    0.21319E+04    0.47004E+00    0.00000E+00   -0.10635E+02    0.13313E-06    0.69628E-03   -0.11271E-05
    82    0.21563E+04    0.48479E+00    0.00000E+00   -0.11178E+02    0.13242E-06    0.68319E-03   -0.11393E-05
    83    0.21810E+04    0.49963E+00    0.00000E+00   -0.11727E+02    0.13171E-06    0.67040E-03   -0.11418E-05
    84    0.22060E+04    0.51455E+00    0.00000E+00   -0.12284E+02    0.13100E-06    0.65802E-03   -0.11344E-05
    85    0.22311E+04    0.52954E+00    0.00000E+00   -0.12852E+02    0.13030E-06    0.64618E-03   -0.11172E-05
    86    0.22565E+04    0.54461E+00    0.00000E+00   -0.13430E+02    0.12959E-06    0.63494E-03   -0.10905E-05
    87    0.22823E+04    0.55972E+00    0.00000E+00   -0.14018E+02    0.12888E-06    0.62426E-03   -0.10568E-05
    88    0.23081E+04    0.57490E+00    0.00000E+00   -0.14615E+02    0.12817E-06    0.61401E-03   -0.10191E-05
    89    0.23343E+04    0.59013E+00    0.00000E+00   -0.15222E+02    0.12746E-06    0.60412E-03   -0.98044E-06
    90    0.23608E+04    0.60538E+00    0.00000E+00   -0.15833E+02    0.12675E-06    0.59447E-03   -0.94379E-06
    91    0.23874E+04    0.62063E+00    0.00000E+00   -0.16451E+02    0.12605E-06    0.58499E-03   -0.91161E-06
    92    0.24143E+04    0.63588E+00    0.00000E+00   -0.17072E+02    0.12534E-06    0.57566E-03   -0.88415E-06
    93    0.24416E+04    0.65111E+00    0.00000E+00   -0.17699E+02    0.12464E-06    0.56647E-03   -0.86116E-06
    94    0.24690E+04    0.66630E+00    0.00000E+00   -0.18329E+02    0.12394E-06    0.55743E-03   -0.84234E-06
    95    0.24967E+04    0.68143E+00    0.00000E+00   -0.18962E+02    0.12324E-06    0.54854E-03   -0.82744E-06
    96    0.25244E+04    0.69650E+00    0.00000E+00   -0.19600E+02    0.12254E-06    0.53980E-03   -0.81619E-06
    97    0.25526E+04    0.71149E+00    0.00000E+00   -0.20240E+02    0.12185E-06    0.53120E-03   -0.80830E-06
    98    0.25810E+04    0.72639E+00    0.00000E+00   -0.20880E+02    0.12116E-06    0.52276E-03   -0.80352E-06
    99    0.26096E+04    0.74117E+00    0.00000E+00   -0.21524E+02    0.12046E-06    0.51446E-03   -0.80156E-06
   100    0.26385E+04    0.75582E+00    0.00000E+00   -0.22168E+02    0.11978E-06    0.50632E-03   -0.80216E-06
   101    0.26675E+04    0.77040E+00    0.00000E+00   -0.22813E+02    0.11909E-06    0.49832E-03   -0.80506E-06
   102    0.26971E+04    0.78478E+00    0.00000E+00   -0.23459E+02    0.11841E-06    0.49048E-03   -0.80997E-06
   103    0.27267E+04    0.79901E+00    0.00000E+00   -0.24106E+02    0.11772E-06    0.48278E-03   -0.81663E-06
   104    0.27565E+04    0.81310E+00    0.00000E+00   -0.24751E+02    0.11705E-06    0.47524E-03   -0.82476E-06
   105    0.27865E+04    0.82699E+00    0.00000E+00   -0.25395E+02    0.11637E-06    0.46785E-03   -0.83411E-06
   106    0.28167E+04    0.84073E+00    0.00000E+00   -0.26038E+02    0.11570E-06    0.46061E-03   -0.84440E-06
   107    0.28469E+04    0.85418E+00    0.00000E+00   -0.26679E+02    0.11503E-06    0.45352E-03   -0.85536E-06
   108    0.28775E+04    0.86742E+00    0.00000E+00   -0.27319E+02    0.11436E-06    0.44659E-03   -0.86672E-06
   109    0.29082E+04    0.88037E+00    0.00000E+00   -0.27955E+02    0.11370E-06    0.43981E-03   -0.87822E-06
   110    0.29391E+04    0.89303E+00    0.00000E+00   -0.28587E+02    0.11304E-06    0.43318E-03   -0.88958E-06
   111    0.29701E+04    0.90549E+00    0.00000E+00   -0.29215E+02    0.11239E-06    0.42670E-03   -0.90058E-06
   112    0.30013E+04    0.91765E+00    0.00000E+00   -0.29841E+02    0.11174E-06    0.42037E-03   -0.91114E-06
   113    0.30327E+04    0.92952E+00    0.00000E+00   -0.30461E+02    0.11109E-06    0.41419E-03   -0.92124E-06
   114    0.30643E+04    0.94103E+00    0.00000E+00   -0.31075E+02    0.11045E-06    0.40815E-03   -0.93085E-06
   115    0.30961E+04    0.95233E+00    0.00000E+00   -0.31683E+02    0.10981E-06    0.40226E-03   -0.93993E-06
   116    0.31279E+04    0.96319E+00    0.00000E+00   -0.32284E+02    0.10917E-06    0.39649E-03   -0.94847E-06
   117    0.31600E+04    0.97369E+00    0.00000E+00   -0.32878E+02    0.10854E-06    0.39086E-03   -0.95642E-06
   118    0.31923E+04    0.98397E+00    0.00000E+00   -0.33465E+02    0.10791E-06    0.38536E-03   -0.96376E-06
   119    0.32246E+04    0.99389E+00    0.00000E+00   -0.34043E+02    0.10729E-06    0.37998E-03   -0.97046E-06
   120    0.32571E+04    0.10033E+01    0.00000E+00   -0.34612E+02    0.10667E-06    0.37472E-03   -0.97649E-06
   121    0.32896E+04    0.10125E+01    0.00000E+00   -0.35172E+02    0.10605E-06    0.36958E-03   -0.98183E-06
   122    0.33223E+04    0.10212E+01    0.00000E+00   -0.35722E+02    0.10544E-06    0.36456E-03   -0.98643E-06
   123    0.33550E+04    0.10294E+01    0.00000E+00   -0.36262E+02    0.10483E-06    0.35964E-03   -0.99028E-06
   124    0.33878E+04    0.10373E+01    0.00000E+00   -0.36789E+02    0.10423E-06    0.35483E-03   -0.99334E-06
   125    0.34206E+04    0.10447E+01    0.00000E+00   -0.37306E+02    0.10362E-06    0.35013E-03   -0.99558E-06
   126    0.34535E+04    0.10518E+01    0.00000E+00   -0.37811E+02    0.10303E-06    0.34552E-03   -0.99698E-06
   127    0.34864E+04    0.10584E+01    0.00000E+00   -0.38304E+02    0.10243E-06    0.34102E-03   -0.99750E-06
   128    0.35194E+04    0.10646E+01    0.00000E+00   -0.38784E+02    0.10185E-06    0.33660E-03   -0.99711E-06
   129    0.35524E+04    0.10702E+01    0.00000E+00   -0.39251E+02    0.10126E-06    0.33227E-03   -0.99579E-06
   130    0.35855E+04    0.10754E+01    0.00000E+00   -0.39702E+02    0.10068E-06    0.32803E-03   -0.99351E-06
   131    0.36185E+04    0.10802E+01    0.00000E+00   -0.40141E+02    0.10010E-06    0.32387E-03   -0.99025E-06
   132    0.36517E+04    0.10845E+01    0.00000E+00   -0.40564E+02    0.99530E-07    0.31979E-03   -0.98608E-06
   133    0.36848E+04    0.10884E+01    0.00000E+00   -0.40973E+02    0.98962E-07    0.31579E-03   -0.98109E-06
   134    0.37179E+04    0.10918E+01    0.00000E+00   -0.41364E+02    0.98397E-07    0.31186E-03   -0.97537E-06
   135    0.37511E+04    0.10947E+01    0.00000E+00   -0.41740E+02    0.97836E-07    0.30801E-03   -0.96899E-06
   136    0.37841E+04    0.10970E+01    0.00000E+00   -0.42097E+02    0.97280E-07    0.30423E-03   -0.96205E-06
   137    0.38171E+04    0.10990E+01    0.00000E+00   -0.42437E+02    0.96727E-07    0.30052E-03   -0.95463E-06
   138    0.38500E+04    0.11004E+01    0.00000E+00   -0.42759E+02    0.96178E-07    0.29687E-03   -0.94681E-06
   139    0.38828E+04    0.11014E+01    0.00000E+00   -0.43063E+02    0.95633E-07    0.29330E-03   -0.93869E-06
   140    0.39156E+04    0.11019E+01    0.00000E+00   -0.43348E+02    0.95093E-07    0.28978E-03   -0.93034E-06
   141    0.39482E+04    0.11018E+01    0.00000E+00   -0.43612E+02    0.94556E-07    0.28633E-03   -0.92186E-06
   142    0.39809E+04    0.11013E+01    0.00000E+00   -0.43857E+02    0.94023E-07    0.28293E-03   -0.91332E-06
   143    0.40134E+04    0.11004E+01    0.00000E+00   -0.44083E+02    0.93494E-07    0.27960E-03   -0.90481E-06
   144    0.40458E+04    0.10989E+01    0.00000E+00   -0.44288E+02    0.92969E-07    0.27631E-03   -0.89643E-06
   145    0.40780E+04    0.10971E+01    0.00000E+00   -0.44472E+02    0.92448E-07    0.27308E-03   -0.88824E-06
   146    0.41103E+04    0.10946E+01    0.00000E+00   -0.44635E+02    0.91930E-07    0.26991E-03   -0.88035E-06
   147    0.41423E+04    0.10918E+01    0.00000E+00   -0.44776E+02    0.91417E-07    0.26678E-03   -0.87283E-06
   148    0.41741E+04    0.10885E+01    0.00000E+00   -0.44895E+02    0.90907E-07    0.26369E-03   -0.86577E-06
   149    0.42058E+04    0.10847E+01    0.00000E+00   -0.44992E+02    0.90401E-07    0.26066E-03   -0.85925E-06
   150    0.42373E+04    0.10805E+01    0.00000E+00   -0.45065E+02    0.89900E-07    0.25766E-03   -0.85337E-06
   151    0.42686E+04    0.10759E+01    0.00000E+00   -0.45115E+02    0.89402E-07    0.25471E-03   -0.84817E-06
   152    0.42996E+04    0.10708E+01    0.00000E+00   -0.45143E+02    0.88907E-07    0.25179E-03   -0.84363E-06
