   164    0.46546E+04    0.99077E+00    0.10314E-01   -0.43343E+02
   165    0.46826E+04    0.98143E+00    0.10453E-01   -0.43041E+02
   166    0.47103E+04    0.97194E+00    0.10594E-01   -0.42714E+02
   167    0.47378E+04    0.96206E+00    0.10736E-01   -0.42363E+02
   168    0.47648E+04    0.95217E+00    0.10879E-01   -0.41984E+02
   169    0.47916E+04    0.94198E+00    0.11023E-01   -0.41578E+02
   170    0.48181E+04    0.93169E+00    0.11168E-01   -0.41147E+02
   171    0.48442E+04    0.92132E+00    0.11314E-01   -0.40687E+02
   172    0.48699E+04    0.91078E+00    0.11462E-01   -0.40202E+02
   173    0.48952E+04    0.90008E+00    0.11610E-01   -0.39690E+02
   174    0.49203E+04    0.88951E+00    0.11760E-01   -0.39152E+02
   175    0.49449E+04    0.87878E+00    0.11911E-01   -0.38587E+02
   176    0.49691E+04    0.86810E+00    0.12063E-01   -0.37995E+02
   177    0.49930E+04    0.85740E+00    0.12216E-01   -0.37377E+02
   178    0.50164E+04    0.84690E+00    0.12370E-01   -0.36733E+02
   179    0.50394E+04    0.83631E+00    0.12526E-01   -0.36061E+02
   180    0.50621E+04    0.82585E+00    0.12682E-01   -0.35363E+02
   181    0.50844E+04    0.81551E+00    0.12840E-01   -0.34640E+02
   182    0.51062E+04    0.80537E+00    0.12999E-01   -0.33890E+02
   183    0.51275E+04    0.79535E+00    0.13159E-01   -0.33114E+02
   184    0.51484E+04    0.78554E+00    0.13320E-01   -0.32312E+02
   185    0.51690E+04    0.77606E+00    0.13482E-01   -0.31485E+02
   186    0.51887E+04    0.76679E+00    0.13645E-01   -0.30631E+02
   187    0.52083E+04    0.75786E+00    0.13810E-01   -0.29752E+02
   188    0.52274E+04    0.74926E+00    0.13975E-01   -0.28848E+02
   189    0.52459E+04    0.74102E+00    0.14142E-01   -0.27918E+02
   190    0.52643E+04    0.73319E+00    0.14309E-01   -0.26965E+02
   191    0.52818E+04    0.72580E+00    0.14478E-01   -0.25986E+02
   192    0.52990E+04    0.71887E+00    0.14647E-01   -0.24982E+02
   193    0.53156E+04    0.71243E+00    0.14818E-01   -0.23955E+02
   194    0.53318E+04    0.70653E+00    0.14990E-01   -0.22903E+02
   195    0.53475E+04    0.70119E+00    0.15162E-01   -0.21828E+02
   196    0.53625E+04    0.69644E+00    0.15336E-01   -0.20730E+02
   197    0.53772E+04    0.69235E+00    0.15510E-01   -0.19609E+02
   198    0.53913E+04    0.68892E+00    0.15686E-01   -0.18465E+02
   199    0.54050E+04    0.68618E+00    0.15862E-01   -0.17299E+02
   200    0.54181E+04    0.68418E+00    0.16039E-01   -0.16112E+02
   201    0.54306E+04    0.68297E+00    0.16218E-01   -0.14903E+02
   202    0.54426E+04    0.68255E+00    0.16397E-01   -0.13672E+02
   203    0.54541E+04    0.68299E+00    0.16577E-01   -0.12420E+02
   204    0.54649E+04    0.68431E+00    0.16758E-01   -0.11150E+02
   205    0.54752E+04    0.68654E+00    0.16940E-01   -0.98587E+01
   206    0.54848E+04    0.68974E+00    0.17122E-01   -0.85479E+01
   207    0.54939E+04    0.69392E+00    0.17306E-01   -0.72179E+01
   208    0.55023E+04    0.69912E+00    0.17490E-01   -0.58694E+01
   209    0.55101E+04    0.70539E+00    0.17675E-01   -0.45026E+01
   210    0.55173E+04    0.71276E+00    0.17861E-01   -0.31184E+01
   211    0.55239E+04    0.72127E+00    0.18048E-01   -0.17168E+01
   212    0.55298E+04    0.73094E+00    0.18235E-01   -0.29883E+00
   213    0.55352E+04    0.74182E+00    0.18424E-01    0.11356E+01
   214    0.55399E+04    0.75391E+00    0.18612E-01    0.25854E+01
   215    0.55441E+04    0.76739E+00    0.18802E-01    0.40497E+01
   216    0.55476E+04    0.78208E+00    0.18992E-01    0.55291E+01
   217    0.55506E+04    0.79813E+00    0.19183E-01    0.70217E+01
   218    0.55529E+04    0.81555E+00    0.19374E-01    0.85276E+01
   219    0.55546E+04    0.83434E+00    0.19566E-01    0.10048E+02
   220    0.55558E+04    0.85464E+00    0.19759E-01    0.11578E+02
   221    0.55563E+04    0.87638E+00    0.19952E-01    0.13120E+02
   222    0.55563E+04    0.89970E+00    0.20145E-01    0.14673E+02
   223    0.55556E+04    0.92454E+00    0.20340E-01    0.16237E+02
   224    0.55544E+04    0.95089E+00    0.20534E-01    0.17809E+02
   225    0.55525E+04    0.97890E+00    0.20729E-01    0.19392E+02
   226    0.55501E+04    0.10086E+01    0.20925E-01    0.20982E+02
   227    0.55470E+04    0.10399E+01    0.21121E-01    0.22580E+02
   228    0.55434E+04    0.10729E+01    0.21318E-01    0.24185E+02
   229    0.55392E+04    0.11076E+01    0.21515E-01    0.25796E+02
   230    0.55343E+04    0.11441E+01    0.21712E-01    0.27413E+02
   231    0.55288E+04    0.11823E+01    0.21910E-01    0.29036E+02
   232    0.55227E+04    0.12223E+01    0.22108E-01    0.30663E+02
   233    0.55161E+04    0.12643E+01    0.22306E-01    0.32292E+02
   234    0.55088E+04    0.13080E+01    0.22505E-01    0.33925E+02
   235    0.55009E+04    0.13537E+01    0.22704E-01    0.35560E+02
   236    0.54924E+04    0.14012E+01    0.22903E-01    0.37197E+02
   237    0.54832E+04    0.14507E+01    0.23102E-01    0.38834E+02
   238    0.54735E+04    0.15022E+01    0.23301E-01    0.40472E+02
   239    0.54633E+04    0.15555E+01    0.23501E-01    0.42110E+02
